lake,density,survival,ln.growth,color,1.1,2.1,3.1,4.1,5.1,6.1,1,2,3,4,5,4.5,6,7,8,10,11,12,11.5,13
CP,H,0,0,orange,4.291,45.848,0.013963713,-4.056,98.275,0.236284987,0.186001286,0.234723767,0.173269254,0.286356211,0.22274921,0.254552711,0.821864838,0.3913892,2.580272121,0.145441314,0.105820342,0.139612382,0.122716362,0.526881496
CP,H,0,0,orange,-11.055,49.91,0.009561931,-7.33,84.728,0.243998541,0.121688144,0.187728588,0.146146648,0.263533115,0.21244412,0.237988617,0.763077796,0.37081904,2.436095076,0.164518334,0.117758036,0.119864615,0.118811326,0.479809895
CP,H,0,0,orange,-0.319,51.222,0.016690341,-0.281,96.04,0.263901118,0.155501205,0.187053155,0.155844804,0.275986412,0.231170277,0.253578345,0.831558593,0.389591766,2.541684923,0.180082458,0.134928822,0.136438513,0.135683667,0.494814921
CP,H,0,0,orange,-0.272,44.312,0.013882112,-361.234,105.685,0.274386888,0.229148126,0.260502028,0.168158101,0.271954955,0.200192204,0.236073579,0.782336953,0.378564723,2.538521233,0.205721961,0.125586779,0.133847261,0.12971702,0.502730511
CP,H,0,0,orange,-1.093,52.141,0.013115906,-3.139,98.967,0.279282974,0.150999664,0.188256774,0.14269549,0.279790043,0.229844824,0.254817433,0.805763068,0.408391018,2.592536826,0.170814206,0.132746319,0.136308033,0.134527176,0.499345588
CP,H,0,0,orange,6.402,42.879,0.015282954,-1.07,102.826,0.272921247,0.219715255,0.247951317,0.183240178,0.271379244,0.218101903,0.244740574,0.825102604,0.407079793,2.600703179,0.196532148,0.137617343,0.15070427,0.144160806,0.544313437
CP,H,1,-1.560164065,orange,-1.728,49.963,0.011888036,-6.527,109.738,0.243680489,0.16040055,0.209687435,0.152002531,0.276312956,0.222068913,0.249190934,0.823902687,0.408988712,2.543891884,0.173770735,0.130281721,0.127592535,0.128937128,0.559873955
CP,H,0,0,orange,-2.572,49.986,0.013793081,-3.104,95.244,0.239435157,0.146678757,0.193480141,0.148848479,0.279078734,0.227440386,0.25325956,0.749762126,0.376425424,2.433742683,0.148328819,0.135822539,0.128521076,0.132171808,0.471620586
CP,H,0,0,orange,-3.258,42.285,0.012503795,1.292,86.406,0.226965359,0.150062616,0.210130789,0.182650695,0.268451079,0.205876354,0.237163716,0.762595299,0.373849215,2.496548185,0.173552111,0.139844617,0.137017011,0.138430814,0.484135835
CP,H,0,0,orange,4.177,47.777,0.01217686,-1.554,103.989,0.28148505,0.181669175,0.231236331,0.171971707,0.290505395,0.232209738,0.261357567,0.874688611,0.431577699,2.653912605,0.185488569,0.101621744,0.141421356,0.12152155,0.62594355
CP,H,0,0,orange,-3.901,48.111,0.017042638,-2.504,93.637,0.24567985,0.150004304,0.195153706,0.155254057,0.27273911,0.225129095,0.248934102,0.763680329,0.373066642,2.504545455,0.160049421,0.129357031,0.117756129,0.12355658,0.475865078
CP,H,0,0,orange,-6.151,46.667,0.015532111,0.515,104.068,0.273401063,0.24340069,0.289723391,0.163775751,0.272258249,0.216570096,0.244414172,0.76684378,0.386296119,2.576766085,0.171953993,0.151495517,0.137259079,0.144377298,0.51777897
CP,H,0,0,orange,2.971,46.087,0.014573844,-2.21,102.23,0.268361652,0.165994943,0.246044327,0.191766152,0.294342947,0.244750178,0.269546562,0.864803659,0.422525696,2.799841285,0.18685498,0.145565256,0.151851761,0.148708508,0.560678661
CP,H,1,-2.143658308,orange,0.121,45.939,0.018775133,-2.943,96.141,0.274096791,0.180719075,0.218190403,0.180868886,0.300042813,0.234247246,0.267145029,0.866742885,0.437802799,2.785622639,0.168067832,0.174258332,0.143875726,0.159067029,0.549430097
CP,H,0,0,orange,-7.942,47.846,0.017215267,-1.401,83.559,0.25374323,0.149417775,0.214703572,0.164521752,0.286769193,0.229337214,0.258053204,0.775582959,0.37754037,2.471009597,0.149582369,0.131552327,0.118999695,0.125276011,0.515639948
